t,pan_deg,tilt_deg,pan_vel_deg_s,tilt_vel_deg_s,pan_acc_deg_s2,tilt_acc_deg_s2,human,cx,cy
36.5889,129.000,129.000,24.207,0.000,-98.794,0.000,1,518,408
36.6387,130.200,129.000,24.085,0.000,-2.450,0.000,1,509,413
36.6898,131.400,129.000,23.481,0.000,-11.809,0.000,1,494,419
36.7395,132.600,129.000,24.142,0.000,13.285,0.000,1,521,422
36.7905,133.800,129.000,23.545,0.000,-11.707,0.000,1,536,417
36.8405,133.800,129.000,0.000,0.000,-470.956,0.000,0,,
36.8842,135.000,129.000,27.415,0.000,626.337,0.000,1,522,414
36.9290,136.200,129.000,26.794,0.000,-13.869,0.000,1,535,402
36.9764,136.200,129.000,0.000,0.000,-565.817,0.000,0,,
37.0206,136.200,129.000,0.000,0.000,0.000,0.000,0,,
37.0651,137.400,129.000,26.950,0.000,605.274,0.000,1,544,390
37.1116,138.600,129.000,25.834,0.000,-24.044,0.000,1,536,392
37.1588,139.800,129.000,25.435,0.000,-8.445,0.000,1,538,395
37.2077,141.000,129.000,24.537,0.000,-18.362,0.000,1,552,396
37.2574,142.200,129.000,24.133,0.000,-8.132,0.000,1,528,396
37.3071,143.400,129.000,24.153,0.000,0.403,0.000,1,527,396
37.3567,144.600,129.000,24.179,0.000,0.531,0.000,1,552,394
37.4062,145.800,129.000,24.257,0.000,1.574,0.000,1,558,391
37.4566,145.800,129.000,0.000,0.000,-481.497,0.000,1,568,392
37.5055,145.800,129.000,0.000,0.000,0.000,0.000,1,570,390
37.5545,145.800,129.000,0.000,0.000,0.000,0.000,1,590,390
37.6044,145.800,129.000,0.000,0.000,0.000,0.000,1,599,390
37.6525,145.800,129.000,0.000,0.000,0.000,0.000,1,594,384
37.6966,145.800,129.000,0.000,0.000,0.000,0.000,1,591,382
37.7421,145.800,129.000,0.000,0.000,0.000,0.000,1,586,380
37.7914,145.800,129.000,0.000,0.000,0.000,0.000,1,577,371
37.8402,145.800,129.000,0.000,0.000,0.000,0.000,1,577,370
37.8894,145.800,129.000,0.000,0.000,0.000,0.000,1,571,365
37.9381,145.800,129.000,0.000,0.000,0.000,0.000,1,567,363
37.9861,147.000,129.000,24.977,0.000,519.881,0.000,1,557,362
38.0309,148.200,129.000,26.810,0.000,40.952,0.000,1,554,362
38.0768,149.400,129.000,26.146,0.000,-14.471,0.000,1,549,357
38.1253,150.600,129.000,24.726,0.000,-29.253,0.000,1,542,357
38.1746,151.800,129.000,24.330,0.000,-8.024,0.000,1,558,355
38.2246,151.800,129.000,0.000,0.000,-487.062,0.000,1,585,353
38.2745,151.800,129.000,0.000,0.000,0.000,0.000,1,597,349
38.3235,151.800,129.000,0.000,0.000,0.000,0.000,1,601,346
38.3718,151.800,129.000,0.000,0.000,0.000,0.000,1,599,343
38.4199,151.800,129.000,0.000,0.000,0.000,0.000,1,582,338
38.4650,151.800,129.000,0.000,0.000,0.000,0.000,1,598,334
38.5108,151.800,129.000,0.000,0.000,0.000,0.000,1,571,334
38.5580,153.000,129.000,25.438,0.000,539.244,0.000,1,557,333
38.6071,154.200,129.000,24.433,0.000,-20.457,0.000,1,552,329
38.6562,155.400,129.000,24.444,0.000,0.215,0.000,1,543,325
38.7061,156.600,129.000,24.043,0.000,-8.036,0.000,1,542,317
38.7573,156.600,129.000,0.000,0.000,-469.569,0.000,1,562,303
38.8089,156.600,129.000,0.000,0.000,0.000,0.000,1,665,299
38.8632,156.600,129.000,0.000,0.000,0.000,0.000,1,614,295
38.9128,156.600,129.000,0.000,0.000,0.000,0.000,1,618,294
38.9617,156.600,129.000,0.000,0.000,0.000,0.000,1,669,293
39.0141,156.600,129.000,0.000,0.000,0.000,0.000,1,595,292
39.0631,156.600,129.000,0.000,0.000,0.000,0.000,1,651,291
39.1172,156.600,129.000,0.000,0.000,0.000,0.000,1,664,293
39.1743,156.600,129.000,0.000,0.000,0.000,0.000,1,661,294
39.2305,156.600,129.000,0.000,0.000,0.000,0.000,1,649,295
39.2854,156.600,129.000,0.000,0.000,0.000,0.000,1,569,290
39.3407,157.800,129.000,21.686,0.000,391.915,0.000,1,559,289
39.3946,159.000,129.000,22.267,0.000,10.780,0.000,1,558,292
39.4449,159.000,129.000,0.000,0.000,-443.195,0.000,1,560,290
39.4945,159.000,129.000,0.000,0.000,0.000,0.000,0,,
39.5399,159.000,129.000,0.000,0.000,0.000,0.000,0,,
39.5860,159.000,129.000,0.000,0.000,0.000,0.000,0,,
39.6333,159.000,129.000,0.000,0.000,0.000,0.000,1,630,295
39.6828,159.000,129.000,0.000,0.000,0.000,0.000,1,633,292
39.7334,159.000,129.000,0.000,0.000,0.000,0.000,1,634,292
39.7887,159.000,129.000,0.000,0.000,0.000,0.000,1,640,296
39.8441,159.000,129.000,0.000,0.000,0.000,0.000,1,643,298
39.8960,159.000,129.000,0.000,0.000,0.000,0.000,1,649,294
39.9482,159.000,129.000,0.000,0.000,0.000,0.000,1,654,305
39.9985,159.000,129.000,0.000,0.000,0.000,0.000,1,666,306
40.0488,159.000,129.000,0.000,0.000,0.000,0.000,1,671,307
40.0992,159.000,129.000,0.000,0.000,0.000,0.000,0,,
40.1421,159.000,129.000,0.000,0.000,0.000,0.000,0,,
40.1899,159.000,129.000,0.000,0.000,0.000,0.000,0,,
40.2361,159.000,129.000,0.000,0.000,0.000,0.000,0,,
40.2840,159.000,129.000,0.000,0.000,0.000,0.000,1,700,335
40.3361,159.000,129.000,0.000,0.000,0.000,0.000,0,,
40.3838,159.000,129.000,0.000,0.000,0.000,0.000,0,,
40.4277,159.000,129.000,0.000,0.000,0.000,0.000,1,636,355
40.4778,159.000,129.000,0.000,0.000,0.000,0.000,0,,
40.5240,160.200,129.000,25.987,0.000,562.759,0.000,1,554,352
40.5807,160.200,129.000,0.000,0.000,-458.420,0.000,0,,
40.6264,160.200,129.000,0.000,0.000,0.000,0.000,0,,
40.6747,160.200,129.000,0.000,0.000,0.000,0.000,0,,
40.7154,160.200,129.000,0.000,0.000,0.000,0.000,1,639,353
40.7601,159.000,129.000,-26.826,0.000,-599.706,0.000,1,1034,355
40.8079,157.800,129.000,-25.117,0.000,35.784,0.000,1,1031,353
40.8579,156.600,129.000,-23.965,0.000,23.006,0.000,1,1033,357
40.9066,156.600,129.000,0.000,0.000,492.671,0.000,0,,
40.9500,156.600,129.000,0.000,0.000,0.000,0.000,0,,
40.9909,156.600,129.000,0.000,0.000,0.000,0.000,1,639,356
41.0387,156.600,129.000,0.000,0.000,0.000,0.000,1,639,355
41.0872,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.1297,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.1705,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.2114,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.2528,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.2929,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.3365,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.3814,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.4234,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.4685,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.5108,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.5540,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.6000,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.6481,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.6911,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.7367,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.7772,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.8202,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.8649,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.9079,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.9519,156.600,129.000,0.000,0.000,0.000,0.000,0,,
41.9940,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.0370,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.0777,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.1202,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.1650,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.2075,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.2513,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.2926,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.3368,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.3774,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.4198,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.4655,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.5102,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.5555,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.5999,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.6517,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.7023,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.7475,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.7895,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.8347,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.8773,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.9204,156.600,129.000,0.000,0.000,0.000,0.000,0,,
42.9630,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.0052,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.0464,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.0883,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.1298,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.1719,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.2165,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.2594,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.3030,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.3463,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.3883,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.4295,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.4717,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.5130,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.5549,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.5963,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.6383,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.6794,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.7211,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.7630,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.8054,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.8464,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.8881,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.9301,156.600,129.000,0.000,0.000,0.000,0.000,0,,
43.9722,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.0135,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.0557,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.0971,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.1392,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.1802,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.2220,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.2635,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.3057,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.3467,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.3887,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.4312,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.4723,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.5136,156.600,129.000,0.000,0.000,0.000,0.000,0,,
44.5552,156.600,129.000,0.000,0.000,0.000,0.000,0,,
