t,pan_deg,tilt_deg,pan_vel_deg_s,tilt_vel_deg_s,pan_acc_deg_s2,tilt_acc_deg_s2,human,cx,cy
55.3542,52.2,175.8,0,0,0,0,1,599,421
55.4002,52.2,175.8,0,0,0,0,0,,
55.4408,52.2,175.8,0,0,0,0,0,,
55.4811,52.2,175.8,0,0,0,0,0,,
55.5239,52.2,175.8,0,0,0,0,0,,
55.564,52.2,175.8,0,0,0,0,0,,
55.6069,52.2,175.8,0,0,0,0,0,,
55.6481,52.2,175.8,0,0,0,0,0,,
55.6915,52.2,175.8,0,0,0,0,0,,
55.7352,53.4,175.8,27.493,0,629.9,0,1,426,408
55.7825,54.6,175.8,25.348,0,-45.324,0,1,428,411
55.8311,55.8,175.8,24.682,0,-13.686,0,1,443,406
55.8799,57,175.8,24.573,0,-2.228,0,1,436,402
55.9311,57,175.8,0,0,-480.796,0,0,,
55.9751,57,175.8,0,0,0,0,0,,
56.0207,57,175.8,0,0,0,0,0,,
56.0625,58.2,175.8,28.695,0,686.163,0,1,449,386
56.112,59.4,175.8,24.259,0,-89.667,0,1,448,388
56.1611,60.6,175.8,24.411,0,3.09,0,1,434,383
56.2091,61.8,175.8,24.993,0,12.103,0,1,389,375
56.2587,63,175.8,24.233,0,-15.34,0,1,376,375
56.3077,64.2,175.8,24.47,0,4.834,0,1,430,375
56.3573,65.4,175.8,24.173,0,-5.973,0,1,447,373
56.4039,66.6,175.8,25.775,0,34.393,0,1,465,369
56.4509,67.8,175.8,25.507,0,-5.683,0,1,453,365
56.4982,69,175.8,25.411,0,-2.034,0,1,434,361
56.5472,70.2,175.8,24.446,0,-19.662,0,1,453,357
56.597,71.4,175.8,24.113,0,-6.686,0,1,472,345
56.647,72.6,175.8,24.007,0,-2.117,0,1,482,338
56.697,73.8,175.8,24.002,0,-0.119,0,1,483,339
56.7455,75,175.8,24.749,0,15.41,0,1,470,342
56.7945,76.2,175.8,24.486,0,-5.368,0,1,454,345
56.8409,77.4,175.8,25.871,0,29.863,0,1,457,341
56.8907,78.6,175.8,24.068,0,-36.165,0,1,487,337
56.9408,79.8,175.8,23.976,0,-1.833,0,1,515,328
56.9913,81,175.8,23.764,0,-4.188,0,1,515,327
57.0381,82.2,175.8,25.641,0,40.108,0,1,490,325
57.0849,83.4,175.8,25.606,0,-0.757,0,1,499,324
57.132,84.6,175.8,25.478,0,-2.722,0,1,518,309
57.1808,85.8,175.8,24.614,0,-17.718,0,1,525,304
57.2309,87,175.8,23.959,0,-13.077,0,1,524,301
57.2811,88.2,175.8,23.893,0,-1.307,0,1,507,300
57.3308,89.4,175.8,24.13,0,4.766,0,1,522,307
57.3791,90.6,175.8,24.86,0,15.113,0,1,527,310
57.4281,91.8,175.8,24.469,0,-7.968,0,1,552,308
57.4775,91.8,175.8,0,0,-496.086,0,1,563,314
57.5239,91.8,175.8,0,0,0,0,1,562,290
57.5689,93,175.8,26.68,0,593.181,0,1,536,282
57.6169,94.2,175.8,24.99,0,-35.192,0,1,524,295
57.6659,95.4,175.8,24.511,0,-9.782,0,1,493,301
57.7145,96.6,175.8,24.69,0,3.686,0,1,483,301
57.7645,97.8,175.8,23.992,0,-13.963,0,1,516,285
57.8159,99,174.6,23.348,-23.348,-12.521,-454.289,1,520,278
57.8692,100.2,174.6,22.504,0,-15.832,437.863,1,525,284
57.9168,101.4,174.6,25.211,0,56.876,0,1,520,281
57.9658,102.6,173.4,24.47,-24.47,-15.126,-498.965,1,534,275
58.0152,103.8,172.2,24.327,-24.327,-2.88,2.88,1,524,266
58.0654,103.8,171,0,-23.896,-484.448,8.586,1,562,275
58.1149,103.8,169.8,0,-24.222,0,-6.579,1,577,263
58.165,105,168.6,23.956,-23.956,478.248,5.312,1,517,247
58.2152,106.2,167.4,23.914,-23.914,-0.842,0.842,1,533,248
58.2652,107.4,167.4,23.995,0,1.614,478.172,1,497,291
58.3149,108.6,167.4,24.167,0,3.471,0,1,495,315
58.3649,109.8,167.4,24,0,-3.349,0,1,484,347
58.4149,111,167.4,23.961,0,-0.764,0,1,524,336
58.4648,112.2,167.4,24.048,0,1.741,0,1,550,336
58.5151,112.2,167.4,0,0,-479.025,0,1,571,342
58.5643,112.2,167.4,0,0,0,0,1,592,355
58.6142,112.2,167.4,0,0,0,0,1,576,357
58.6619,112.2,167.4,0,0,0,0,1,560,350
58.7072,113.4,167.4,26.478,0,584.259,0,1,551,342
58.753,114.6,167.4,26.189,0,-6.326,0,1,549,335
58.8005,115.8,167.4,25.282,0,-19.106,0,1,539,327
58.851,117,167.4,23.778,0,-29.796,0,1,535,329
58.9024,118.2,167.4,23.311,0,-9.067,0,1,536,333
58.9508,119.4,167.4,24.819,0,31.18,0,1,541,340
58.9987,120.6,167.4,25.053,0,4.885,0,1,523,350
59.0486,121.8,167.4,24.043,0,-20.233,0,1,509,350
59.0998,123,167.4,23.449,0,-11.599,0,1,553,337
59.1487,123,167.4,0,0,-479.643,0,1,583,316
59.198,123,167.4,0,0,0,0,1,610,310
59.2462,123,167.4,0,0,0,0,1,623,325
59.2946,123,167.4,0,0,0,0,1,648,335
59.3406,123,167.4,0,0,0,0,1,633,349
59.3859,123,167.4,0,0,0,0,1,627,352
59.4334,123,167.4,0,0,0,0,1,611,341
59.4828,123,167.4,0,0,0,0,1,605,327
59.5326,123,167.4,0,0,0,0,1,596,307
59.5816,123,167.4,0,0,0,0,1,597,316
59.6316,123,167.4,0,0,0,0,1,606,337
59.6797,123,167.4,0,0,0,0,1,611,340
59.7257,123,167.4,0,0,0,0,1,616,344
59.7715,123,167.4,0,0,0,0,1,616,340
59.8188,123,167.4,0,0,0,0,1,623,343
59.8664,123,167.4,0,0,0,0,1,632,326
59.9159,123,167.4,0,0,0,0,1,635,329
59.9664,123,167.4,0,0,0,0,1,640,338
60.0164,123,167.4,0,0,0,0,1,646,343
60.0668,123,167.4,0,0,0,0,1,668,351
60.1167,123,167.4,0,0,0,0,1,675,348
60.1666,123,167.4,0,0,0,0,1,685,335
60.2153,123,167.4,0,0,0,0,1,694,325
60.2628,123,167.4,0,0,0,0,1,711,318
60.3088,123,167.4,0,0,0,0,1,720,331
60.3537,121.8,167.4,-26.691,0,-593.666,0,1,727,334
60.4014,121.8,167.4,0,0,559.601,0,0,,
60.445,120.6,167.4,-27.555,0,-632.71,0,1,750,351
60.4919,119.4,167.4,-25.599,0,41.709,0,1,759,350
60.5376,118.2,167.4,-26.234,0,-13.879,0,1,809,337
60.585,117,166.2,-25.327,-25.327,19.155,-534.533,1,823,279
60.6347,115.8,166.2,-24.126,0,24.137,509.195,1,799,323
60.684,114.6,166.2,-24.348,0,-4.506,0,1,747,338
60.7329,113.4,166.2,-24.549,0,-4.116,0,1,731,341
60.7843,112.2,166.2,-23.346,0,23.41,0,1,728,348
60.8351,111,166.2,-23.619,0,-5.376,0,1,728,344
60.8843,111,166.2,0,0,480.326,0,1,714,335
60.9337,111,166.2,0,0,0,0,1,703,373
60.9836,111,166.2,0,0,0,0,1,708,361
61.0344,111,166.2,0,0,0,0,0,,
61.0783,109.8,166.2,-27.355,0,-623.603,0,1,779,361
61.127,108.6,166.2,-24.638,0,55.787,0,1,789,358
61.1728,107.4,166.2,-26.168,0,-33.362,0,1,813,355
61.2196,106.2,166.2,-25.678,0,10.485,0,1,818,352
61.2694,105,166.2,-24.097,0,31.762,0,1,840,368
61.3191,103.8,166.2,-24.143,0,-0.935,0,1,825,369
61.3691,102.6,166.2,-23.959,0,3.683,0,1,822,375
61.419,101.4,166.2,-24.084,0,-2.522,0,1,827,371
61.4681,100.2,166.2,-24.415,0,-6.719,0,1,843,366
61.5191,99,166.2,-23.531,0,17.324,0,1,862,365
61.5682,97.8,166.2,-24.461,0,-18.962,0,1,825,368
61.6182,96.6,166.2,-23.994,0,9.35,0,1,816,365
61.669,95.4,166.2,-23.594,0,7.857,0,1,805,375
61.7192,94.2,166.2,-23.929,0,-6.67,0,1,804,382
61.7693,93,166.2,-23.965,0,-0.726,0,1,819,383
61.8218,91.8,166.2,-22.823,0,21.714,0,1,816,384
61.87,90.6,166.2,-24.906,0,-43.229,0,1,819,387
61.92,89.4,166.2,-24.023,0,17.686,0,1,810,391
61.97,88.2,166.2,-23.987,0,0.714,0,1,800,395
62.0196,87,166.2,-24.205,0,-4.405,0,1,799,397
62.0703,85.8,166.2,-23.682,0,10.319,0,1,802,400
62.1195,84.6,166.2,-24.383,0,-14.232,0,1,813,402
62.1698,83.4,166.2,-23.851,0,10.562,0,1,813,427
62.2192,82.2,166.2,-24.291,0,-8.889,0,1,813,424
62.2687,81,166.2,-24.254,0,0.743,0,1,815,425
62.3185,79.8,166.2,-24.07,0,3.683,0,1,814,414
62.3687,78.6,166.2,-23.907,0,3.259,0,1,824,414
62.4192,77.4,166.2,-23.758,0,2.947,0,1,833,418
62.4702,76.2,166.2,-23.522,0,4.616,0,1,783,431
62.5193,75,166.2,-24.467,0,-19.257,0,1,777,438
62.5686,73.8,167.4,-24.312,24.312,3.125,492.58,1,775,443
62.618,72.6,167.4,-24.311,0,0.029,-492.551,1,787,439
62.6656,71.4,168.6,-25.227,25.227,-19.264,530.351,1,793,444
62.7145,70.2,169.8,-24.512,24.512,14.618,-14.618,1,801,444
62.7661,69,171,-23.273,23.273,24.022,-24.022,1,761,447
62.8154,67.8,172.2,-24.357,24.357,-22.006,22.006,1,757,451
62.8653,66.6,173.4,-24.027,24.027,6.605,-6.605,1,756,454
62.9134,65.4,174.6,-24.931,24.931,-18.775,18.775,1,791,448
62.963,64.2,175.8,-24.207,24.207,14.612,-14.612,1,767,446
63.0146,63,175.8,-23.24,0,18.716,-468.811,1,765,438
63.0662,61.8,175.8,-23.287,0,-0.908,0,1,764,418
63.1162,60.6,175.8,-23.984,0,-13.921,0,1,758,410
63.1641,59.4,175.8,-25.056,0,-22.387,0,1,762,401
63.2137,58.2,175.8,-24.208,0,17.096,0,1,754,398
63.2652,58.2,175.8,0,0,469.309,0,0,,
63.3106,58.2,175.8,0,0,0,0,0,,
63.3587,58.2,175.8,0,0,0,0,1,714,405
63.4095,57,175.8,-23.64,0,-465.725,0,1,725,410
63.4605,55.8,175.8,-23.53,0,2.163,0,1,738,409
63.5116,54.6,175.8,-23.452,0,1.534,0,1,737,412
63.5646,53.4,175.8,-22.633,0,15.442,0,1,743,413
63.6153,53.4,175.8,0,0,447.079,0,0,,
63.661,53.4,175.8,0,0,0,0,0,,
63.7083,53.4,175.8,0,0,0,0,0,,
63.7489,53.4,175.8,0,0,0,0,0,,
63.7934,53.4,175.8,0,0,0,0,0,,
63.8408,53.4,175.8,0,0,0,0,0,,
63.8849,53.4,175.8,0,0,0,0,0,,
63.9294,53.4,175.8,0,0,0,0,0,,
63.9743,53.4,175.8,0,0,0,0,0,,
64.019,53.4,175.8,0,0,0,0,0,,
64.0635,53.4,175.8,0,0,0,0,0,,
64.1114,53.4,175.8,0,0,0,0,0,,
64.1595,53.4,175.8,0,0,0,0,0,,
64.2059,53.4,175.8,0,0,0,0,0,,
64.246,53.4,175.8,0,0,0,0,0,,
64.2932,53.4,175.8,0,0,0,0,0,,
64.3391,53.4,175.8,0,0,0,0,0,,
64.3878,53.4,175.8,0,0,0,0,0,,
64.4374,53.4,175.8,0,0,0,0,0,,
64.4803,53.4,175.8,0,0,0,0,0,,
64.5271,53.4,175.8,0,0,0,0,0,,
64.5735,53.4,175.8,0,0,0,0,0,,
64.6169,53.4,175.8,0,0,0,0,0,,
64.661,53.4,175.8,0,0,0,0,0,,
64.7073,53.4,175.8,0,0,0,0,1,715,415
64.7558,53.4,175.8,0,0,0,0,1,711,421
64.806,53.4,175.8,0,0,0,0,1,709,419
64.8566,53.4,175.8,0,0,0,0,1,706,416
64.9017,53.4,175.8,0,0,0,0,1,692,413
64.9523,53.4,175.8,0,0,0,0,1,682,414
65.0016,53.4,175.8,0,0,0,0,1,670,418
65.0497,53.4,175.8,0,0,0,0,0,,
65.0964,53.4,175.8,0,0,0,0,1,647,422
65.1476,53.4,175.8,0,0,0,0,1,638,420
65.1991,53.4,175.8,0,0,0,0,1,617,415
65.2519,53.4,175.8,0,0,0,0,0,,
65.2972,53.4,175.8,0,0,0,0,0,,
65.3439,53.4,175.8,0,0,0,0,0,,
65.3906,53.4,175.8,0,0,0,0,0,,
65.4339,54.6,175.8,27.723,0,640.456,0,1,556,413
65.4814,55.8,175.8,25.277,0,-51.513,0,1,544,407
65.5363,57,175.8,21.869,0,-62.11,0,1,520,409
65.5886,58.2,175.8,22.911,0,19.9,0,1,510,406
65.64,59.4,175.8,23.365,0,8.835,0,1,509,403
65.6862,60.6,175.8,25.968,0,56.336,0,1,500,403
65.7391,61.8,175.8,22.688,0,-62.023,0,1,489,395
65.7895,61.8,175.8,0,0,-450.237,0,0,,
65.8343,61.8,175.8,0,0,0,0,0,,
65.8803,63,175.8,26.111,0,568.167,0,1,524,383
65.9318,64.2,175.8,23.299,0,-54.6,0,1,496,376
65.9861,65.4,175.8,22.104,0,-22.014,0,1,485,370
66.0389,66.6,175.8,22.728,0,11.825,0,1,474,368
66.0899,67.8,175.8,23.529,0,15.7,0,1,501,365
66.1418,69,175.8,23.096,0,-8.335,0,1,532,362
66.1909,70.2,175.8,24.476,0,28.138,0,1,534,363
66.2402,71.4,175.8,24.305,0,-3.447,0,1,507,359
66.2914,72.6,175.8,23.441,0,-16.885,0,1,517,350
66.3411,73.8,175.8,24.166,0,14.599,0,1,531,335
66.3916,75,175.8,23.744,0,-8.344,0,1,521,334
66.4451,76.2,175.8,22.429,0,-24.579,0,1,521,337
66.4964,77.4,175.8,23.417,0,19.283,0,1,507,335
66.5526,78.6,175.8,21.355,0,-36.704,0,1,521,332
66.6035,79.8,175.8,23.572,0,43.543,0,1,523,331
66.6558,81,175.8,22.948,0,-11.924,0,1,515,330
66.7066,82.2,175.8,23.583,0,12.489,0,1,486,314
66.758,83.4,175.8,23.369,0,-4.182,0,1,478,304
66.81,84.6,175.8,23.084,0,-5.48,0,1,510,303
66.8591,85.8,175.8,24.427,0,27.341,0,1,534,314
66.9082,87,175.8,24.415,0,-0.239,0,1,527,316
66.9588,88.2,175.8,23.721,0,-13.718,0,1,540,298
67.0089,89.4,175.8,23.97,0,4.958,0,1,541,293
67.0582,90.6,175.8,24.326,0,7.221,0,1,510,295
67.1102,91.8,175.8,23.109,0,-23.435,0,1,516,285
67.1595,93,175.8,24.316,0,24.469,0,1,527,287
67.2111,94.2,174.6,23.248,-23.248,-20.705,-450.374,1,511,275
67.2611,95.4,174.6,24.017,0,15.404,465.284,1,497,300
67.3124,96.6,174.6,23.369,0,-12.617,0,1,502,301
67.3635,97.8,174.6,23.498,0,2.53,0,1,520,294
67.4187,99,173.4,21.74,-21.74,-31.851,-393.871,1,512,272
67.4711,100.2,172.2,22.912,-22.912,22.363,-22.363,1,508,277
67.5239,101.4,171,22.7,-22.7,-4.011,4.011,1,516,276
67.5776,102.6,169.8,22.375,-22.375,-6.049,6.049,1,504,272
67.6276,103.8,168.6,24.004,-24.004,32.577,-32.577,1,532,279
67.6778,105,168.6,23.904,0,-1.989,478.154,1,537,286
67.7272,106.2,167.4,24.268,-24.268,7.361,-490.776,1,523,252
67.7771,107.4,167.4,24.063,0,-4.116,486.626,1,516,309
67.8267,108.6,167.4,24.162,0,2.01,0,1,491,351
67.8771,109.8,167.4,23.829,0,-6.628,0,1,480,356
67.9291,111,167.4,23.094,0,-14.136,0,1,545,352
67.9802,112.2,167.4,23.456,0,7.081,0,1,558,345
68.0325,112.2,167.4,0,0,-448.382,0,1,576,349
68.084,112.2,167.4,0,0,0,0,1,578,345
68.1396,112.2,167.4,0,0,0,0,1,572,352
68.1833,112.2,167.4,0,0,0,0,1,569,358
68.2316,113.4,167.4,24.82,0,513.364,0,1,554,353
68.2804,114.6,167.4,24.596,0,-4.594,0,1,548,351
68.3286,115.8,167.4,24.905,0,6.416,0,1,486,343
68.3784,117,167.4,24.098,0,-16.2,0,1,505,332
68.428,118.2,167.4,24.189,0,1.828,0,1,530,332
68.4779,119.4,167.4,24.045,0,-2.892,0,1,547,347
68.5274,120.6,167.4,24.229,0,3.723,0,1,532,351
68.5785,121.8,167.4,23.489,0,-14.495,0,1,517,354
68.6278,123,167.4,24.365,0,17.796,0,1,539,341
68.6789,123,167.4,0,0,-477.17,0,1,569,332
68.7297,123,167.4,0,0,0,0,1,580,310
68.7797,123,167.4,0,0,0,0,1,595,325
68.8305,123,167.4,0,0,0,0,1,599,350
68.8809,123,167.4,0,0,0,0,1,597,356
68.9324,123,167.4,0,0,0,0,1,597,357
68.9851,123,167.4,0,0,0,0,1,589,354
69.0357,123,167.4,0,0,0,0,1,587,329
69.088,123,167.4,0,0,0,0,1,588,324
69.1411,123,167.4,0,0,0,0,1,596,330
69.1916,123,167.4,0,0,0,0,0,,
69.2389,123,167.4,0,0,0,0,0,,
69.2829,123,167.4,0,0,0,0,0,,
69.3297,123,167.4,0,0,0,0,0,,
69.3764,123,167.4,0,0,0,0,0,,
69.417,123,167.4,0,0,0,0,0,,
69.4648,123,167.4,0,0,0,0,1,658,336
69.5155,123,167.4,0,0,0,0,1,671,343
69.5702,123,167.4,0,0,0,0,0,,
69.6148,123,167.4,0,0,0,0,0,,
69.6637,123,167.4,0,0,0,0,0,,
69.7108,121.8,167.4,-25.454,0,-539.904,0,1,770,336
69.7623,120.6,167.4,-23.309,0,41.652,0,1,777,330
69.8138,119.4,167.4,-23.304,0,0.105,0,1,783,324
69.8645,118.2,167.4,-23.668,0,-7.184,0,1,813,334
69.9154,117,167.4,-23.579,0,1.745,0,1,836,345
69.9674,115.8,167.4,-23.064,0,9.912,0,1,856,337
70.0221,114.6,167.4,-21.917,0,20.942,0,1,809,350
70.0754,113.4,167.4,-22.551,0,-11.92,0,1,796,335
70.1267,112.2,167.4,-23.392,0,-16.385,0,1,780,313
70.1788,111,167.4,-23.031,0,6.933,0,1,767,312
70.2286,109.8,167.4,-24.077,0,-21,0,1,792,338
70.2808,108.6,167.4,-22.991,0,20.818,0,1,802,353
70.3319,107.4,167.4,-23.468,0,-9.338,0,1,847,375
70.3843,106.2,167.4,-22.923,0,10.415,0,1,853,371
70.4345,105,167.4,-23.898,0,-19.414,0,1,882,339
70.4873,103.8,167.4,-22.744,0,21.866,0,1,873,338
70.542,102.6,167.4,-21.913,0,15.178,0,1,848,337
70.5928,101.4,167.4,-23.646,0,-34.149,0,1,884,345
70.6443,100.2,167.4,-23.307,0,6.578,0,1,896,360
70.6959,99,167.4,-23.23,0,1.485,0,1,935,365
70.7455,97.8,167.4,-24.22,0,-19.967,0,1,922,370
70.7977,96.6,167.4,-22.968,0,23.957,0,1,911,367
70.8494,95.4,167.4,-23.228,0,-5.029,0,1,925,363
70.9012,94.2,167.4,-23.152,0,1.462,0,1,953,345
70.956,93,167.4,-21.895,0,22.937,0,1,955,356
71.0108,91.8,167.4,-21.911,0,-0.299,0,1,947,384
71.0633,90.6,167.4,-22.852,0,-17.911,0,1,959,406
71.115,89.4,167.4,-23.204,0,-6.8,0,1,987,408
71.1663,88.2,167.4,-23.377,0,-3.37,0,1,949,411
71.2192,87,167.4,-22.714,0,12.535,0,1,950,389
71.2707,85.8,167.4,-23.267,0,-10.719,0,1,950,382
71.3232,84.6,167.4,-22.878,0,7.426,0,1,951,390
71.3705,83.4,167.4,-25.342,0,-52.038,0,1,936,413
71.4231,82.2,167.4,-22.83,0,47.79,0,1,941,414
71.4761,81,167.4,-22.632,0,3.723,0,1,1005,421
71.5273,79.8,167.4,-23.445,0,-15.876,0,1,986,421
71.5793,78.6,167.4,-23.087,0,6.894,0,1,999,425
71.6286,77.4,167.4,-24.329,0,-25.191,0,1,966,426
71.6802,76.2,167.4,-23.241,0,21.077,0,1,955,428
71.7298,75,167.4,-24.234,0,-20.052,0,1,945,435
71.7811,73.8,167.4,-23.37,0,16.819,0,1,937,440
71.8321,72.6,168.6,-23.537,23.537,-3.28,461.678,1,957,443
71.8856,71.4,169.8,-22.413,22.413,20.998,-20.998,1,970,442
71.9375,70.2,171,-23.153,23.153,-14.28,14.28,1,943,450
71.9905,69,172.2,-22.607,22.607,10.292,-10.292,1,941,450
72.0454,69,172.2,0,0,412.453,-412.453,0,,
72.0856,67.8,173.4,-29.792,29.792,-739.649,739.649,1,938,457
72.141,66.6,174.6,-21.663,21.663,146.752,-146.752,1,912,448
72.1948,65.4,174.6,-22.295,0,-11.746,-402.488,1,927,435
72.247,64.2,174.6,-23.022,0,-13.946,0,1,934,432
72.2982,63,174.6,-23.403,0,-7.417,0,1,921,429
72.3496,61.8,174.6,-23.357,0,0.89,0,1,910,428
72.4019,61.8,174.6,0,0,446.983,0,0,,
72.4485,60.6,174.6,-25.757,0,-552.867,0,1,874,414
72.4987,60.6,174.6,0,0,512.248,0,0,,
72.5441,59.4,174.6,-26.469,0,-583.829,0,1,895,420
72.5947,58.2,174.6,-23.716,0,54.41,0,1,860,426
72.645,58.2,174.6,0,0,471.223,0,0,,
72.6926,58.2,174.6,0,0,0,0,0,,
72.7376,58.2,174.6,0,0,0,0,0,,
72.784,58.2,174.6,0,0,0,0,0,,
72.8318,58.2,174.6,0,0,0,0,0,,
72.8785,58.2,174.6,0,0,0,0,0,,
72.9219,57,174.6,-27.635,0,-636.419,0,1,832,422
72.9739,55.8,174.6,-23.063,0,87.866,0,1,830,426
73.0252,54.6,174.6,-23.399,0,-6.546,0,1,830,426
73.0776,53.4,174.6,-22.899,0,9.554,0,1,823,422
73.1294,52.2,174.6,-23.183,0,-5.489,0,1,749,426
73.1795,51,174.6,-23.959,0,-15.493,0,1,725,427
73.2315,51,174.6,0,0,460.279,0,1,673,427
73.2808,51,174.6,0,0,0,0,1,658,427
73.3297,51,174.6,0,0,0,0,1,619,429
73.3835,51,174.6,0,0,0,0,1,606,426
73.4328,51,174.6,0,0,0,0,1,576,428
73.4826,51,174.6,0,0,0,0,0,,
73.5286,51,174.6,0,0,0,0,0,,
73.5732,52.2,174.6,26.904,0,603.199,0,1,548,433
73.6279,52.2,174.6,0,0,-491.52,0,0,,
73.6733,52.2,174.6,0,0,0,0,0,,
73.7189,53.4,174.6,26.337,0,578.021,0,1,521,429
73.7719,54.6,174.6,22.605,0,-70.295,0,1,501,428
73.8248,55.8,174.6,22.691,0,1.628,0,1,471,425
73.876,57,174.6,23.435,0,14.53,0,1,462,423
73.9276,58.2,174.6,23.266,0,-3.285,0,1,498,414
73.9794,59.4,174.6,23.161,0,-2.017,0,1,491,412
74.0311,60.6,174.6,23.2,0,0.739,0,1,483,406
74.0807,61.8,174.6,24.237,0,20.95,0,1,479,403
74.1307,63,174.6,23.958,0,-5.558,0,1,474,393
74.1799,64.2,174.6,24.393,0,8.825,0,1,480,391
74.2315,65.4,174.6,23.282,0,-21.54,0,1,488,387
74.281,66.6,174.6,24.233,0,19.206,0,1,494,376
74.3307,67.8,174.6,24.163,0,-1.427,0,1,465,361
74.3802,69,174.6,24.244,0,1.651,0,1,453,361
74.4314,70.2,174.6,23.395,0,-16.555,0,1,486,357
74.4814,71.4,174.6,24.043,0,12.99,0,1,482,362
74.5309,72.6,174.6,24.225,0,3.673,0,1,479,359
74.5832,73.8,174.6,22.938,0,-24.6,0,1,475,356
74.6343,75,174.6,23.465,0,10.286,0,1,449,342
74.6871,76.2,174.6,22.768,0,-13.217,0,1,439,342
74.7419,77.4,174.6,21.875,0,-16.281,0,1,397,337
74.7944,78.6,174.6,22.876,0,19.08,0,1,459,328
74.8456,79.8,174.6,23.439,0,11.008,0,1,456,322
74.8966,81,174.6,23.521,0,1.61,0,1,418,324
74.9481,82.2,174.6,23.296,0,-4.377,0,1,398,328
74.9981,83.4,174.6,24.007,0,14.227,0,1,417,308
75.0476,84.6,174.6,24.227,0,4.447,0,1,423,307
75.0996,85.8,174.6,23.092,0,-21.855,0,1,395,303
75.1506,87,174.6,23.512,0,8.239,0,1,378,304
75.2018,88.2,174.6,23.434,0,-1.526,0,1,335,305
75.2549,89.4,174.6,22.615,0,-15.439,0,1,374,302
75.3057,90.6,174.6,23.611,0,19.609,0,1,366,305
75.3567,91.8,174.6,23.533,0,-1.535,0,1,333,302
75.4102,93,174.6,22.443,0,-20.381,0,1,344,295
75.4613,94.2,173.4,23.486,-23.486,20.415,-459.668,1,332,274
75.5132,95.4,173.4,23.099,0,-7.449,452.095,1,319,287
75.5653,96.6,173.4,23.033,0,-1.28,0,1,300,296
75.6154,97.8,173.4,23.975,0,18.822,0,1,333,284
75.6658,99,173.4,23.789,0,-3.682,0,1,334,296
75.7176,100.2,173.4,23.167,0,-12.013,0,1,336,292
75.7688,101.4,173.4,23.427,0,5.084,0,1,328,297
75.8219,102.6,173.4,22.631,0,-15.007,0,1,325,297
75.8736,103.8,173.4,23.192,0,10.843,0,1,330,284
75.926,105,172.2,22.878,-22.878,-5.989,-436.178,1,339,274
75.9763,106.2,171,23.868,-23.868,19.691,-19.691,1,337,273
76.0294,107.4,171,22.626,0,-23.427,450.03,1,340,291
76.0814,108.6,171,23.06,0,8.349,0,1,329,294
76.1326,109.8,171,23.42,0,7.015,0,1,370,290
76.1841,111,171,23.305,0,-2.226,0,1,337,300
76.2351,112.2,171,23.526,0,4.324,0,1,352,298
76.2868,113.4,171,23.249,0,-5.362,0,1,365,293
76.3403,114.6,171,22.428,0,-15.341,0,1,361,293
76.3928,115.8,171,22.847,0,7.984,0,1,356,296
76.4471,117,171,22.101,0,-13.752,0,1,369,295
76.498,118.2,171,23.583,0,29.123,0,1,407,289
76.5495,119.4,171,23.262,0,-6.208,0,1,425,288
76.6004,120.6,171,23.576,0,6.157,0,1,421,300
76.6505,121.8,171,23.98,0,8.078,0,1,420,305
76.7004,123,171,24.043,0,1.265,0,1,456,297
76.751,124.2,171,23.701,0,-6.762,0,1,489,290
76.802,125.4,171,23.55,0,-2.96,0,1,521,281
76.8548,125.4,169.8,0,-22.714,-445.769,-429.952,1,566,275
76.9075,125.4,169.8,0,0,0,430.736,1,579,289
76.9604,125.4,169.8,0,0,0,0,1,589,307
77.0144,125.4,169.8,0,0,0,0,1,593,313
77.065,125.4,169.8,0,0,0,0,0,,
77.1124,125.4,169.8,0,0,0,0,0,,
77.1581,125.4,169.8,0,0,0,0,1,615,313
77.2105,125.4,169.8,0,0,0,0,1,618,319
77.2622,125.4,169.8,0,0,0,0,0,,
77.3104,125.4,169.8,0,0,0,0,1,654,325
77.3657,125.4,169.8,0,0,0,0,0,,
77.4127,125.4,169.8,0,0,0,0,0,,
77.4593,125.4,169.8,0,0,0,0,0,,
77.5062,125.4,169.8,0,0,0,0,0,,
77.5531,125.4,169.8,0,0,0,0,0,,
77.6012,125.4,169.8,0,0,0,0,0,,
77.6489,125.4,169.8,0,0,0,0,0,,
77.6965,125.4,169.8,0,0,0,0,0,,
77.7428,124.2,169.8,-25.945,0,-560.95,0,1,826,325
77.7965,123,169.8,-22.357,0,66.842,0,1,836,323
77.849,121.8,169.8,-22.855,0,-9.488,0,1,866,284
77.9013,120.6,169.8,-22.932,0,-1.469,0,1,878,292
77.9534,119.4,169.8,-23.013,0,-1.55,0,1,898,291
78.0071,118.2,169.8,-22.367,0,12.045,0,1,929,290
78.0588,117,169.8,-23.217,0,-16.444,0,1,895,312
78.1127,115.8,169.8,-22.26,0,17.754,0,1,966,294
78.1655,115.8,169.8,0,0,421.698,0,0,,
78.211,114.6,169.8,-26.357,0,-578.899,0,1,952,319
78.2651,113.4,169.8,-22.198,0,76.932,0,1,971,290
78.3162,112.2,169.8,-23.462,0,-24.719,0,1,991,294
78.3689,111,169.8,-22.774,0,13.067,0,1,1008,303
78.4205,109.8,169.8,-23.279,0,-9.8,0,1,1066,310
78.4757,108.6,169.8,-21.73,0,28.047,0,1,1074,328
