t,pan_deg,tilt_deg,pan_vel_deg_s,tilt_vel_deg_s,pan_acc_deg_s2,tilt_acc_deg_s2,human,cx,cy
36.4273,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.4708,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.5160,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.5628,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.6101,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.6587,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.7032,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.7476,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.7944,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.8391,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.8843,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.9294,89.400,169.800,0.000,0.000,0.000,0.000,0,,
36.9738,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.0184,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.0633,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.1122,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.1598,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.2095,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.2604,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.3099,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.3604,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.4109,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.4622,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.5098,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.5602,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.6042,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.6482,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.6943,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.7369,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.7807,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.8272,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.8702,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.9146,89.400,169.800,0.000,0.000,0.000,0.000,0,,
37.9609,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.0037,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.0484,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.0949,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.1425,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.1863,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.2310,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.2778,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.3217,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.3654,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.4120,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.4546,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.4982,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.5457,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.5927,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.6366,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.6823,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.7287,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.7757,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.8198,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.8651,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.9123,89.400,169.800,0.000,0.000,0.000,0.000,0,,
38.9591,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.0037,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.0489,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.0963,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.1445,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.1892,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.2329,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.2793,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.3228,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.3676,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.4111,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.4589,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.5068,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.5511,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.5951,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.6433,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.6913,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.7399,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.7837,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.8317,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.8806,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.9298,89.400,169.800,0.000,0.000,0.000,0.000,0,,
39.9800,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.0272,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.0771,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.1271,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.1767,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.2266,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.2757,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.3252,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.3769,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.4321,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.4827,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.5355,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.5867,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.6398,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.6901,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.7389,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.7872,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.8392,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.8891,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.9373,89.400,169.800,0.000,0.000,0.000,0.000,0,,
40.9871,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.0392,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.0895,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.1386,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.1893,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.2365,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.2851,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.3359,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.3860,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.4356,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.4975,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.5555,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.6083,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.6540,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.7009,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.7445,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.7899,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.8378,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.8823,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.9269,89.400,169.800,0.000,0.000,0.000,0.000,0,,
41.9702,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.0131,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.0592,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.1049,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.1499,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.1940,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.2373,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.2803,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.3251,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.3698,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.4133,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.4617,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.5097,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.5588,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.6058,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.6541,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.6971,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.7423,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.7915,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.8377,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.8812,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.9306,89.400,169.800,0.000,0.000,0.000,0.000,0,,
42.9803,89.400,169.800,0.000,0.000,0.000,0.000,0,,
43.0297,89.400,169.800,0.000,0.000,0.000,0.000,0,,
43.0788,89.400,169.800,0.000,0.000,0.000,0.000,0,,
43.1297,89.400,169.800,0.000,0.000,0.000,0.000,0,,
43.1796,89.400,169.800,0.000,0.000,0.000,0.000,0,,
43.2304,89.400,169.800,0.000,0.000,0.000,0.000,0,,
43.2792,89.400,169.800,0.000,0.000,0.000,0.000,0,,
