t,pan_deg,tilt_deg,pan_vel_deg_s,tilt_vel_deg_s,pan_acc_deg_s2,tilt_acc_deg_s2,human,cx,cy
51.2778,126.600,189.000,-23.583,0.000,-21.204,0.000,1,775,337
51.3306,125.400,189.000,-22.731,0.000,16.140,0.000,1,801,333
51.3817,124.200,189.000,-23.469,0.000,-14.432,0.000,1,747,332
51.4368,123.000,189.000,-21.784,0.000,30.593,0.000,1,728,330
51.4884,123.000,189.000,0.000,0.000,422.369,0.000,1,709,332
51.5404,123.000,189.000,0.000,0.000,0.000,0.000,1,712,332
51.5928,123.000,189.000,0.000,0.000,0.000,0.000,1,683,332
51.6471,123.000,189.000,0.000,0.000,0.000,0.000,1,683,326
51.6980,123.000,189.000,0.000,0.000,0.000,0.000,1,682,323
51.7485,123.000,189.000,0.000,0.000,0.000,0.000,1,707,311
51.7985,121.800,189.000,-23.973,0.000,-478.936,0.000,1,722,310
51.8493,120.600,189.000,-23.621,0.000,6.941,0.000,1,737,310
51.8996,119.400,189.000,-23.889,0.000,-5.348,0.000,1,745,309
51.9528,118.200,189.000,-22.527,0.000,25.577,0.000,1,765,315
52.0047,117.000,189.000,-23.152,0.000,-12.063,0.000,1,777,316
52.0558,115.800,189.000,-23.474,0.000,-6.292,0.000,1,745,317
52.1087,115.800,189.000,0.000,0.000,443.567,0.000,1,719,315
52.1607,115.800,189.000,0.000,0.000,0.000,0.000,1,703,313
52.2148,115.800,189.000,0.000,0.000,0.000,0.000,1,669,310
52.2600,115.800,189.000,0.000,0.000,0.000,0.000,1,670,306
52.3108,115.800,189.000,0.000,0.000,0.000,0.000,1,677,306
52.3630,115.800,189.000,0.000,0.000,0.000,0.000,1,694,294
52.4149,115.800,189.000,0.000,0.000,0.000,0.000,1,711,300
52.4659,115.800,189.000,0.000,0.000,0.000,0.000,1,718,292
52.5161,114.600,189.000,-23.906,0.000,-476.256,0.000,1,736,280
52.5666,113.400,189.000,-23.773,0.000,2.637,0.000,1,739,286
52.6169,112.200,189.000,-23.875,0.000,-2.021,0.000,1,759,286
52.6666,111.000,189.000,-24.115,0.000,-4.820,0.000,1,773,289
52.7174,109.800,189.000,-23.619,0.000,9.758,0.000,1,738,294
52.7704,108.600,189.000,-22.641,0.000,18.443,0.000,1,723,292
52.8205,108.600,189.000,0.000,0.000,452.290,0.000,1,694,293
52.8710,108.600,189.000,0.000,0.000,0.000,0.000,1,693,286
52.9264,108.600,187.800,0.000,-21.661,0.000,-391.015,1,667,279
52.9838,108.600,187.800,0.000,0.000,0.000,377.743,1,678,284
53.0365,108.600,187.800,0.000,0.000,0.000,0.000,1,683,293
53.0862,108.600,187.800,0.000,0.000,0.000,0.000,0,,
53.1316,108.600,187.800,0.000,0.000,0.000,0.000,1,709,299
53.1828,107.400,187.800,-23.448,0.000,-458.158,0.000,1,737,280
53.2339,107.400,187.800,0.000,0.000,458.100,0.000,0,,
53.2792,106.200,186.600,-26.502,-26.502,-585.281,-585.281,1,766,275
53.3335,105.000,185.400,-22.092,-22.092,81.182,81.182,1,765,273
53.3845,103.800,185.400,-23.571,0.000,-29.055,433.943,1,759,286
53.4364,102.600,185.400,-23.086,0.000,9.337,0.000,1,759,288
53.4888,101.400,185.400,-22.914,0.000,3.279,0.000,1,737,299
53.5397,100.200,185.400,-23.588,0.000,-13.257,0.000,1,742,307
53.5925,99.000,185.400,-22.708,0.000,16.661,0.000,1,745,308
53.6497,99.000,185.400,0.000,0.000,397.330,0.000,0,,
53.6963,99.000,185.400,0.000,0.000,0.000,0.000,0,,
53.7438,99.000,185.400,0.000,0.000,0.000,0.000,0,,
53.7937,99.000,185.400,0.000,0.000,0.000,0.000,0,,
53.8421,99.000,185.400,0.000,0.000,0.000,0.000,1,697,309
53.8945,99.000,185.400,0.000,0.000,0.000,0.000,1,703,309
53.9482,99.000,185.400,0.000,0.000,0.000,0.000,1,714,302
53.9999,97.800,185.400,-23.196,0.000,-448.396,0.000,1,721,302
54.0517,96.600,185.400,-23.192,0.000,0.093,0.000,1,738,306
54.1019,95.400,185.400,-23.883,0.000,-13.754,0.000,1,749,310
54.1531,94.200,185.400,-23.463,0.000,8.198,0.000,1,746,309
54.2065,93.000,185.400,-22.446,0.000,19.030,0.000,1,728,315
54.2591,93.000,185.400,0.000,0.000,427.280,0.000,0,,
54.3098,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.3574,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.4055,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.4531,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.4980,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.5448,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.5953,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.6453,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.6958,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.7454,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.7954,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.8456,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.8957,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.9457,93.000,185.400,0.000,0.000,0.000,0.000,0,,
54.9956,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.0466,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.0959,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.1463,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.1962,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.2450,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.2957,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.3452,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.3928,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.4423,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.4910,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.5335,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.5810,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.6296,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.6801,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.7298,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.7795,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.8277,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.8754,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.9167,93.000,185.400,0.000,0.000,0.000,0.000,0,,
55.9639,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.0131,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.0628,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.1130,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.1636,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.2137,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.2643,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.3144,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.3623,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.4102,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.4572,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.5006,93.000,185.400,0.000,0.000,0.000,0.000,0,,
56.5479,91.800,185.400,-25.366,0.000,-536.199,0.000,1,1001,319
56.6020,91.800,185.400,0.000,0.000,468.199,0.000,0,,
56.6482,91.800,185.400,0.000,0.000,0.000,0.000,0,,
56.6973,91.800,185.400,0.000,0.000,0.000,0.000,0,,
56.7469,91.800,185.400,0.000,0.000,0.000,0.000,0,,
56.7968,91.800,185.400,0.000,0.000,0.000,0.000,0,,
56.8475,91.800,185.400,0.000,0.000,0.000,0.000,0,,
56.8979,91.800,185.400,0.000,0.000,0.000,0.000,0,,
56.9474,91.800,185.400,0.000,0.000,0.000,0.000,0,,
56.9980,91.800,185.400,0.000,0.000,0.000,0.000,0,,
57.0476,91.800,185.400,0.000,0.000,0.000,0.000,0,,
57.0975,91.800,185.400,0.000,0.000,0.000,0.000,0,,
57.1470,91.800,185.400,0.000,0.000,0.000,0.000,0,,
57.1957,91.800,185.400,0.000,0.000,0.000,0.000,0,,
57.2443,91.800,185.400,0.000,0.000,0.000,0.000,0,,
57.2928,90.600,185.400,-24.767,0.000,-511.168,0.000,1,987,315
57.3437,89.400,185.400,-23.588,0.000,23.182,0.000,1,982,312
57.3962,88.200,185.400,-22.855,0.000,13.955,0.000,1,977,315
57.4487,88.200,185.400,0.000,0.000,434.963,0.000,0,,
57.4983,88.200,185.400,0.000,0.000,0.000,0.000,0,,
57.5476,87.000,185.400,-24.346,0.000,-493.924,0.000,1,938,313
57.6029,87.000,185.400,0.000,0.000,440.216,0.000,0,,
57.6490,85.800,185.400,-26.027,0.000,-564.501,0.000,1,877,314
57.7030,84.600,185.400,-22.215,0.000,70.568,0.000,1,871,319
57.7535,84.600,185.400,0.000,0.000,439.620,0.000,0,,
57.7990,83.400,185.400,-26.423,0.000,-581.832,0.000,1,848,310
57.8526,82.200,185.400,-22.373,0.000,75.517,0.000,1,804,316
57.9040,81.000,185.400,-23.331,0.000,-18.634,0.000,1,796,313
57.9551,79.800,185.400,-23.485,0.000,-2.998,0.000,1,775,313
58.0057,78.600,185.400,-23.734,0.000,-4.937,0.000,1,764,311
58.0595,78.600,185.400,0.000,0.000,441.143,0.000,0,,
58.1064,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.1516,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.1995,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.2489,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.2989,78.600,185.400,0.000,0.000,0.000,0.000,1,624,300
58.3534,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.3998,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.4470,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.4965,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.5457,78.600,185.400,0.000,0.000,0.000,0.000,0,,
58.5950,78.600,185.400,0.000,0.000,0.000,0.000,1,599,302
58.6481,78.600,184.200,0.000,-22.582,0.000,-424.944,1,600,278
58.7021,78.600,184.200,0.000,0.000,0.000,418.322,1,595,283
58.7535,78.600,184.200,0.000,0.000,0.000,0.000,0,,
58.8014,79.800,184.200,25.074,0.000,523.908,0.000,1,558,290
58.8548,81.000,184.200,22.462,0.000,-48.893,0.000,1,547,288
58.9057,82.200,184.200,23.596,0.000,22.300,0.000,1,545,285
58.9566,83.400,184.200,23.541,0.000,-1.065,0.000,1,525,285
59.0076,83.400,184.200,0.000,0.000,-462.359,0.000,0,,
59.0532,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.1020,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.1533,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.2016,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.2513,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.3007,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.3498,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.4002,83.400,184.200,0.000,0.000,0.000,0.000,0,,
59.4507,84.600,183.000,23.762,-23.762,470.513,-470.513,1,522,276
59.5038,85.800,181.800,22.616,-22.616,-21.599,21.599,1,548,276
59.5565,87.000,181.800,22.738,0.000,2.323,428.531,1,520,280
59.6066,88.200,181.800,23.948,0.000,24.138,0.000,1,505,295
59.6575,89.400,181.800,23.580,0.000,-7.222,0.000,1,475,326
59.7106,90.600,181.800,22.597,0.000,-18.510,0.000,1,525,324
59.7620,91.800,181.800,23.343,0.000,14.505,0.000,1,549,316
59.8133,91.800,181.800,0.000,0.000,-455.064,0.000,1,590,311
59.8664,91.800,181.800,0.000,0.000,0.000,0.000,1,590,319
59.9249,91.800,181.800,0.000,0.000,0.000,0.000,1,570,330
59.9768,91.800,181.800,0.000,0.000,0.000,0.000,1,562,330
60.0269,93.000,181.800,23.967,0.000,478.690,0.000,1,551,331
60.0791,94.200,181.800,22.971,0.000,-19.063,0.000,1,551,316
60.1370,95.400,181.800,20.734,0.000,-38.654,0.000,1,546,316
60.1894,95.400,181.800,0.000,0.000,-395.596,0.000,1,563,318
60.2399,95.400,181.800,0.000,0.000,0.000,0.000,1,575,321
60.2898,95.400,181.800,0.000,0.000,0.000,0.000,1,567,337
60.3405,95.400,181.800,0.000,0.000,0.000,0.000,0,,
60.3864,95.400,181.800,0.000,0.000,0.000,0.000,0,,
60.4342,95.400,181.800,0.000,0.000,0.000,0.000,0,,
60.4844,95.400,181.800,0.000,0.000,0.000,0.000,0,,
60.5347,96.600,181.800,23.849,0.000,473.997,0.000,1,525,336
60.5886,96.600,181.800,0.000,0.000,-442.515,0.000,0,,
60.6360,96.600,181.800,0.000,0.000,0.000,0.000,0,,
60.6870,96.600,181.800,0.000,0.000,0.000,0.000,0,,
60.7363,97.800,181.800,24.378,0.000,495.246,0.000,1,517,342
60.7904,99.000,181.800,22.186,0.000,-40.526,0.000,1,494,340
60.8388,100.200,181.800,24.747,0.000,52.815,0.000,1,482,335
60.8917,101.400,181.800,22.723,0.000,-38.325,0.000,1,488,326
60.9472,102.600,181.800,21.593,0.000,-20.333,0.000,1,548,322
60.9996,103.800,181.800,22.899,0.000,24.906,0.000,1,554,331
61.0540,105.000,181.800,22.058,0.000,-15.449,0.000,1,555,352
61.1115,105.000,181.800,0.000,0.000,-383.546,0.000,1,567,351
61.1642,105.000,181.800,0.000,0.000,0.000,0.000,1,577,343
61.2173,105.000,181.800,0.000,0.000,0.000,0.000,1,578,348
61.2716,105.000,181.800,0.000,0.000,0.000,0.000,1,578,341
61.3280,105.000,181.800,0.000,0.000,0.000,0.000,1,573,348
61.3838,105.000,181.800,0.000,0.000,0.000,0.000,1,563,353
61.4396,106.200,181.800,21.485,0.000,384.678,0.000,1,558,352
61.4961,107.400,181.800,21.226,0.000,-4.582,0.000,1,541,332
61.5483,108.600,181.800,23.024,0.000,34.497,0.000,1,519,334
61.6021,109.800,181.800,22.287,0.000,-13.685,0.000,1,508,334
61.6584,111.000,181.800,21.313,0.000,-17.310,0.000,1,552,335
61.7117,111.000,181.800,0.000,0.000,-400.070,0.000,1,580,333
61.7653,111.000,181.800,0.000,0.000,0.000,0.000,1,594,354
61.8187,111.000,181.800,0.000,0.000,0.000,0.000,1,602,359
61.8726,111.000,181.800,0.000,0.000,0.000,0.000,1,602,364
61.9226,111.000,181.800,0.000,0.000,0.000,0.000,1,585,365
61.9758,111.000,181.800,0.000,0.000,0.000,0.000,1,578,358
62.0278,111.000,181.800,0.000,0.000,0.000,0.000,1,577,355
62.0795,111.000,181.800,0.000,0.000,0.000,0.000,1,570,364
62.1263,111.000,181.800,0.000,0.000,0.000,0.000,1,564,369
62.1783,112.200,181.800,23.091,0.000,444.324,0.000,1,542,368
62.2326,113.400,181.800,22.081,0.000,-18.584,0.000,1,531,366
62.2849,114.600,181.800,22.972,0.000,17.052,0.000,1,504,369
62.3381,115.800,181.800,22.557,0.000,-7.801,0.000,1,499,367
62.3931,117.000,181.800,21.814,0.000,-13.498,0.000,1,485,361
62.4486,118.200,181.800,21.610,0.000,-3.675,0.000,1,535,373
62.5019,119.400,181.800,22.500,0.000,16.678,0.000,1,546,376
62.5571,119.400,181.800,0.000,0.000,-407.878,0.000,1,574,383
62.6067,119.400,181.800,0.000,0.000,0.000,0.000,1,584,384
62.6591,119.400,181.800,0.000,0.000,0.000,0.000,1,576,381
62.7159,119.400,181.800,0.000,0.000,0.000,0.000,1,562,376
62.7676,120.600,181.800,23.237,0.000,449.966,0.000,1,556,380
62.8214,121.800,181.800,22.301,0.000,-17.397,0.000,1,540,387
62.8759,123.000,181.800,22.017,0.000,-5.214,0.000,1,533,384
62.9289,123.000,181.800,0.000,0.000,-415.703,0.000,1,560,386
62.9820,123.000,181.800,0.000,0.000,0.000,0.000,1,578,388
63.0358,123.000,181.800,0.000,0.000,0.000,0.000,1,589,385
63.0935,123.000,181.800,0.000,0.000,0.000,0.000,1,585,390
63.1508,123.000,181.800,0.000,0.000,0.000,0.000,1,577,389
63.2032,123.000,181.800,0.000,0.000,0.000,0.000,1,572,388
63.2566,123.000,181.800,0.000,0.000,0.000,0.000,1,564,402
63.3118,124.200,181.800,21.707,0.000,392.646,0.000,1,553,402
63.3661,125.400,181.800,22.103,0.000,7.300,0.000,1,550,406
63.4186,126.600,181.800,22.879,0.000,14.800,0.000,1,527,408
63.4721,127.800,181.800,22.419,0.000,-8.596,0.000,1,517,402
63.5236,129.000,181.800,23.299,0.000,17.089,0.000,1,530,404
63.5789,130.200,181.800,21.692,0.000,-29.060,0.000,1,545,403
63.6256,130.200,181.800,0.000,0.000,-464.815,0.000,1,561,407
63.6746,130.200,181.800,0.000,0.000,0.000,0.000,1,567,405
63.7268,130.200,181.800,0.000,0.000,0.000,0.000,1,570,418
63.7790,130.200,181.800,0.000,0.000,0.000,0.000,1,583,427
63.8309,130.200,181.800,0.000,0.000,0.000,0.000,1,577,427
63.8828,131.400,181.800,23.130,0.000,445.812,0.000,1,557,427
63.9348,132.600,181.800,23.077,0.000,-1.012,0.000,1,545,427
63.9906,132.600,181.800,0.000,0.000,-413.968,0.000,0,,
64.0429,133.800,181.800,22.909,0.000,437.350,0.000,1,544,439
64.1010,133.800,183.000,0.000,20.684,-394.876,356.527,1,569,442
64.1555,133.800,184.200,0.000,21.994,0.000,24.015,1,579,446
64.2109,133.800,185.400,0.000,21.666,0.000,-5.932,1,579,442
64.2640,133.800,186.600,0.000,22.586,0.000,17.320,1,578,446
64.3186,133.800,186.600,0.000,0.000,0.000,-413.590,0,,
64.3675,135.000,186.600,24.557,0.000,502.521,0.000,1,516,437
64.4203,136.200,186.600,22.716,0.000,-34.845,0.000,1,495,425
64.4754,137.400,186.600,21.774,0.000,-17.081,0.000,1,481,418
64.5287,138.600,186.600,22.541,0.000,14.407,0.000,1,508,418
64.5830,139.800,186.600,22.102,0.000,-8.086,0.000,1,540,421
64.6363,141.000,186.600,22.511,0.000,7.657,0.000,1,546,425
64.6923,142.200,186.600,21.425,0.000,-19.384,0.000,1,542,430
64.7453,142.200,186.600,0.000,0.000,-404.308,0.000,1,582,431
64.7972,142.200,186.600,0.000,0.000,0.000,0.000,1,590,431
64.8493,142.200,186.600,0.000,0.000,0.000,0.000,1,611,430
64.9011,142.200,186.600,0.000,0.000,0.000,0.000,1,607,433
64.9522,142.200,186.600,0.000,0.000,0.000,0.000,1,610,436
65.0046,142.200,186.600,0.000,0.000,0.000,0.000,1,604,437
65.0587,142.200,186.600,0.000,0.000,0.000,0.000,1,595,437
65.1121,142.200,186.600,0.000,0.000,0.000,0.000,1,581,433
65.1666,142.200,186.600,0.000,0.000,0.000,0.000,1,561,434
65.2217,142.200,186.600,0.000,0.000,0.000,0.000,1,570,435
65.2773,142.200,186.600,0.000,0.000,0.000,0.000,1,561,435
65.3260,143.400,186.600,24.623,0.000,505.254,0.000,1,558,436
65.3790,144.600,186.600,22.631,0.000,-37.580,0.000,1,545,434
65.4315,145.800,186.600,22.886,0.000,4.875,0.000,1,541,433
65.4857,147.000,186.600,22.139,0.000,-13.791,0.000,1,547,433
65.5399,148.200,186.600,22.144,0.000,0.097,0.000,1,555,438
65.5947,148.200,186.600,0.000,0.000,-403.833,0.000,0,,
65.6428,148.200,186.600,0.000,0.000,0.000,0.000,0,,
65.6911,148.200,187.800,0.000,24.804,0.000,512.701,1,645,455
65.7458,148.200,187.800,0.000,0.000,0.000,-453.627,0,,
65.7925,148.200,187.800,0.000,0.000,0.000,0.000,0,,
65.8425,148.200,189.000,0.000,23.992,0.000,479.662,1,634,441
65.8949,148.200,189.000,0.000,0.000,0.000,-458.274,1,633,439
65.9503,148.200,189.000,0.000,0.000,0.000,0.000,0,,
65.9947,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.0419,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.0915,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.1392,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.1890,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.2392,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.2897,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.3399,148.200,189.000,0.000,0.000,0.000,0.000,0,,
66.3897,148.200,190.200,0.000,24.086,0.000,483.453,1,627,447
66.4455,148.200,190.200,0.000,0.000,0.000,-431.750,1,633,439
66.4962,148.200,190.200,0.000,0.000,0.000,0.000,1,634,436
66.5467,148.200,190.200,0.000,0.000,0.000,0.000,1,645,428
66.5987,148.200,190.200,0.000,0.000,0.000,0.000,1,640,425
66.6527,148.200,190.200,0.000,0.000,0.000,0.000,1,646,425
66.7046,148.200,190.200,0.000,0.000,0.000,0.000,1,655,424
66.7581,148.200,190.200,0.000,0.000,0.000,0.000,1,660,425
66.8122,148.200,190.200,0.000,0.000,0.000,0.000,1,659,430
66.8649,148.200,190.200,0.000,0.000,0.000,0.000,1,656,436
66.9151,148.200,191.400,0.000,23.914,0.000,476.550,1,663,442
66.9677,148.200,192.600,0.000,22.821,0.000,-20.784,1,665,444
67.0196,148.200,193.800,0.000,23.128,0.000,5.932,1,660,448
67.0753,148.200,195.000,0.000,21.525,0.000,-28.770,1,666,447
67.1302,148.200,196.200,0.000,21.885,0.000,6.577,1,655,442
67.1824,148.200,196.200,0.000,0.000,0.000,-419.224,1,655,429
67.2342,148.200,196.200,0.000,0.000,0.000,0.000,1,659,420
67.2858,148.200,196.200,0.000,0.000,0.000,0.000,1,659,401
67.3364,148.200,196.200,0.000,0.000,0.000,0.000,1,665,395
67.3862,148.200,196.200,0.000,0.000,0.000,0.000,1,663,391
67.4362,148.200,196.200,0.000,0.000,0.000,0.000,1,674,385
67.4889,148.200,196.200,0.000,0.000,0.000,0.000,1,670,390
67.5414,148.200,196.200,0.000,0.000,0.000,0.000,1,675,395
67.5951,148.200,196.200,0.000,0.000,0.000,0.000,1,679,394
67.6468,148.200,196.200,0.000,0.000,0.000,0.000,1,679,399
67.6991,148.200,196.200,0.000,0.000,0.000,0.000,1,678,398
67.7526,148.200,196.200,0.000,0.000,0.000,0.000,1,691,393
67.8041,148.200,196.200,0.000,0.000,0.000,0.000,1,696,390
67.8551,148.200,196.200,0.000,0.000,0.000,0.000,1,720,381
67.9078,147.000,196.200,-22.761,0.000,-431.735,0.000,1,724,381
67.9624,145.800,196.200,-21.976,0.000,14.385,0.000,1,734,374
68.0142,144.600,196.200,-23.181,0.000,-23.270,0.000,1,748,370
68.0670,143.400,196.200,-22.694,0.000,9.209,0.000,1,757,368
68.1207,142.200,196.200,-22.377,0.000,5.898,0.000,1,768,366
68.1724,141.000,196.200,-23.190,0.000,-15.702,0.000,1,771,363
68.2249,139.800,196.200,-22.877,0.000,5.960,0.000,1,741,360
68.2799,139.800,196.200,0.000,0.000,415.365,0.000,1,684,360
68.3309,139.800,196.200,0.000,0.000,0.000,0.000,1,671,363
68.3852,139.800,196.200,0.000,0.000,0.000,0.000,1,677,361
68.4362,139.800,196.200,0.000,0.000,0.000,0.000,1,681,359
68.4873,139.800,196.200,0.000,0.000,0.000,0.000,1,694,362
68.5375,139.800,196.200,0.000,0.000,0.000,0.000,1,700,359
68.5871,139.800,196.200,0.000,0.000,0.000,0.000,1,709,356
68.6382,139.800,196.200,0.000,0.000,0.000,0.000,1,716,357
68.6913,138.600,196.200,-22.563,0.000,-424.224,0.000,1,729,357
68.7467,137.400,196.200,-21.681,0.000,15.933,0.000,1,744,357
68.7984,136.200,196.200,-23.210,0.000,-29.578,0.000,1,755,356
68.8516,135.000,196.200,-22.540,0.000,12.576,0.000,1,731,357
68.9012,133.800,196.200,-24.225,0.000,-34.013,0.000,1,727,358
68.9543,132.600,196.200,-22.582,0.000,30.922,0.000,1,735,357
69.0054,132.600,196.200,0.000,0.000,442.049,0.000,1,718,358
69.0586,132.600,196.200,0.000,0.000,0.000,0.000,1,710,356
69.1134,131.400,196.200,-21.919,0.000,-400.364,0.000,1,741,355
69.1659,130.200,196.200,-22.854,0.000,-17.806,0.000,1,761,355
69.2188,129.000,196.200,-22.650,0.000,3.847,0.000,1,790,355
69.2698,127.800,196.200,-23.558,0.000,-17.821,0.000,1,806,355
69.3218,126.600,196.200,-23.088,0.000,9.040,0.000,1,783,356
69.3751,125.400,196.200,-22.475,0.000,11.487,0.000,1,781,355
69.4306,124.200,196.200,-21.623,0.000,15.350,0.000,1,764,356
69.4818,123.000,196.200,-23.446,0.000,-35.616,0.000,1,752,356
69.5329,121.800,196.200,-23.506,0.000,-1.173,0.000,1,766,356
69.5858,120.600,196.200,-22.680,0.000,15.601,0.000,1,806,355
69.6390,119.400,196.200,-22.565,0.000,2.166,0.000,1,814,354
69.6935,118.200,196.200,-22.010,0.000,10.177,0.000,1,797,354
69.7478,117.000,196.200,-22.076,0.000,-1.215,0.000,1,776,355
69.8014,115.800,196.200,-22.415,0.000,-6.334,0.000,1,779,355
69.8545,114.600,196.200,-22.589,0.000,-3.274,0.000,1,757,357
69.9059,113.400,196.200,-23.338,0.000,-14.565,0.000,1,787,357
69.9574,112.200,196.200,-23.305,0.000,0.638,0.000,1,816,354
70.0099,111.000,196.200,-22.863,0.000,8.421,0.000,1,833,354
70.0644,109.800,196.200,-22.018,0.000,15.509,0.000,1,915,354
70.1163,108.600,196.200,-23.128,0.000,-21.404,0.000,1,839,355
70.1704,107.400,196.200,-22.176,0.000,17.602,0.000,1,904,356
70.2256,106.200,196.200,-21.719,0.000,8.264,0.000,1,925,357
70.2816,106.200,196.200,0.000,0.000,388.054,0.000,0,,
70.3276,106.200,196.200,0.000,0.000,0.000,0.000,0,,
70.3764,105.000,196.200,-24.602,0.000,-504.365,0.000,1,998,355
70.4320,105.000,196.200,0.000,0.000,442.384,0.000,0,,
70.4785,105.000,196.200,0.000,0.000,0.000,0.000,0,,
70.5279,105.000,196.200,0.000,0.000,0.000,0.000,0,,
70.5772,105.000,196.200,0.000,0.000,0.000,0.000,0,,
70.6278,105.000,196.200,0.000,0.000,0.000,0.000,0,,
70.6783,105.000,196.200,0.000,0.000,0.000,0.000,0,,
70.7281,103.800,197.400,-24.074,24.074,-482.953,482.953,1,1168,458
70.7836,103.800,197.400,0.000,0.000,433.699,-433.699,0,,
70.8256,103.800,197.400,0.000,0.000,0.000,0.000,0,,
70.8725,103.800,197.400,0.000,0.000,0.000,0.000,0,,
70.9211,103.800,197.400,0.000,0.000,0.000,0.000,0,,
70.9703,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.0186,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.0617,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.1111,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.1580,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.2065,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.2564,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.3051,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.3549,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.4050,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.4531,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.4971,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.5449,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.5937,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.6429,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.6902,103.800,197.400,0.000,0.000,0.000,0.000,0,,
71.7361,103.800,197.400,0.000,0.000,0.000,0.000,0,,
